coChangedSamePackage,coChangedDifferentPackage,NumCochangedFiles,BugCountMult,numberOfCommits,LOC,BCO,SPF,BDC,BUO,CountClassCoupled,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,incomingDep,outgoingDep,internalEdges,externalEdges,edgesInto,edgesOutOf,BCOnextRelease,SPFnextRelease,BDCnextRelease,BUOnextRelease,MQnextRelease,MQ
0,1,2,0,1,158,0,0,1,0,10,3,40,13,1,6,2,29,1,28,1,0,1,0,0.121,
0,4,28,17,6,281,0,0,1,0,44,10,73,16,9,9,0,104,29,75,1,0,1,0,0,
0,3,17,2,6,212,0,0,1,0,16,2,88,32,2,6,2,42,2,40,1,0,1,0,0.078,
0,2,9,0,2,26,0,0,1,0,3,4,71,7,2,1,0,5,2,3,0,0,1,0,0,
0,1,5,1,3,319,0,0,1,0,28,3,97,85,5,9,0,54,7,47,0,0,1,0,0,
0,8,48,14,13,628,0,0,1,1,70,2,96,161,3,24,0,100,4,96,0,0,1,1,0.327,
0,1,16,10,3,74,0,0,1,0,14,4,81,18,1,6,0,30,8,22,0,0,1,1,0.327,
4,5,51,0,6,675,0,0,0,0,61,4,81,80,1,7,0,73,2,71,0,0,1,0,0,
1,1,3,7,2,500,0,0,1,0,24,2,90,106,6,9,35,172,16,156,0,0,1,0,0.287,
2,2,10,1,2,161,0,0,1,0,27,4,72,14,1,6,10,45,2,43,1,0,1,0,0.263,
0,4,19,0,5,52,0,0,1,0,0,2,87,14,5,2,0,26,11,15,1,0,1,0,0,
2,9,57,0,12,394,0,0,1,1,73,9,85,33,79,21,25,561,280,281,0,0,1,1,0.327,
0,2,15,3,2,280,0,0,1,0,36,2,89,71,3,2,2,56,3,53,1,0,1,0,0.063,
0,2,12,3,2,223,0,0,1,0,28,6,56,24,4,7,5,67,4,63,0,0,1,0,0.124,
0,4,20,4,5,680,0,0,1,1,54,1,95,208,111,7,6,342,270,72,0,0,1,1,0.03,
8,6,20,0,9,179,0,0,1,0,24,9,0,8,3,2,9,125,13,112,0,0,1,1,0.327,
0,6,24,7,6,745,0,0,1,0,8,1,0,61,11,8,106,447,26,421,1,0,1,0,0.319,
0,1,8,0,1,76,0,0,1,0,7,1,85,20,6,3,0,31,10,21,1,0,1,0,0,
0,2,16,0,2,76,0,1,1,0,9,1,57,23,2,4,0,19,2,17,1,1,1,0,0,
0,3,7,1,4,357,0,0,1,0,39,3,97,106,11,12,0,77,30,47,0,0,1,0,0,
0,1,2,0,1,195,0,0,1,0,21,2,89,44,5,9,2,53,7,46,1,0,1,0,0.069,
0,2,11,0,2,139,1,0,1,0,21,2,90,41,3,8,0,38,4,34,1,0,1,0,0,
0,1,1,0,1,338,0,0,1,0,30,1,59,80,1,9,2,51,1,50,0,0,1,0,0.147,
0,1,1,2,1,61,0,0,1,0,12,4,33,10,1,4,2,23,1,22,0,0,1,1,0.327,
0,3,12,0,4,905,0,0,1,0,19,1,98,199,10,6,44,157,18,139,0,0,1,0,0.358,
0,1,3,0,2,76,0,0,1,0,10,3,59,10,1,2,5,19,1,18,0,0,1,0,0.313,
0,1,5,8,1,267,0,0,1,0,21,5,89,56,1,5,4,82,2,80,1,0,1,0,0.072,
5,6,23,0,6,89,0,0,1,0,22,5,50,9,2,11,0,61,4,57,0,0,1,0,0.077,
2,12,90,11,15,1011,0,0,1,0,106,15,37,23,17,19,11,246,37,209,1,0,1,0,0.17,
4,4,32,5,4,169,0,0,1,0,65,24,88,13,2,5,6,113,2,111,1,0,1,0,0.078,
1,6,24,1,11,394,0,0,1,0,42,3,93,72,18,18,17,324,45,279,0,0,1,0,0.11,
