coChangedSamePackage,coChangedDifferentPackage,NumCochangedFiles,BugCountMult,numberOfCommits,LOC,BCO,SPF,BDC,BUO,CountClassCoupled,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,incomingDep,outgoingDep,internalEdges,externalEdges,edgesInto,edgesOutOf,BCOnextRelease,SPFnextRelease,BDCnextRelease,BUOnextRelease,MQnextRelease,MQ
0,1,7,0,1,8,0,0,0,0,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,
0,4,16,0,4,191,0,0,0,0,20,3,100,1,2,5,2,97,10,87,0,0,0,0,0.04,
2,7,70,0,8,119,0,0,1,0,28,6,73,18,3,3,7,76,32,44,0,0,1,0,0.143,
22,24,227,7,26,444,0,0,0,0,103,11,0,16,0,4,19,119,0,119,0,0,0,0,0.228,
0,2,19,1,3,162,0,0,0,0,20,3,56,24,0,3,19,192,13,179,0,0,0,0,0.16,
2,0,2,0,4,12,0,0,0,0,8,6,0,1,0,2,4,25,0,25,0,0,0,0,0.242,
0,1,1,1,1,23,0,0,0,0,9,1,50,3,0,0,0,0,0,0,0,0,0,0,0,
2,6,46,7,9,276,0,0,0,1,53,8,74,30,1,7,6,92,3,89,0,0,0,1,0.102,
0,3,26,0,3,107,0,0,0,0,23,1,70,22,0,5,0,28,0,28,0,0,0,0,0,
0,3,13,6,4,485,0,0,1,0,62,2,90,23,12,3,2,127,20,107,0,0,1,0,0.042,
5,5,28,0,5,256,0,0,1,1,34,5,78,14,2,7,5,105,6,99,0,0,1,1,0.087,
0,6,15,1,6,171,0,0,1,0,40,10,84,20,5,5,18,222,54,168,0,0,1,0,0.125,
3,3,54,0,3,81,0,0,0,0,23,4,0,4,1,2,8,128,18,110,0,0,0,0,0.11,
9,7,40,2,17,2510,0,0,0,0,142,20,97,85,2,6,76,417,46,371,0,0,0,0,0.266,
6,8,76,0,8,404,0,0,1,0,56,13,71,21,8,6,20,162,37,125,0,0,1,1,0.184,
4,5,45,0,5,84,0,0,1,0,16,8,50,3,1,1,0,95,17,78,0,0,1,0,0.092,
0,2,9,1,2,417,0,0,1,1,24,2,50,90,1,9,11,225,28,197,0,0,1,1,0.091,
0,1,5,0,1,39,0,0,0,0,20,1,33,4,0,0,0,0,0,0,0,0,0,0,0,
4,18,95,10,22,1912,0,0,1,1,164,8,70,15,108,5,17,963,575,388,0,0,1,1,0.04,
3,0,6,0,3,470,0,0,0,0,30,7,40,13,0,3,15,112,3,109,0,0,0,0,0.211,
16,4,80,0,20,1283,0,0,0,0,169,53,71,7,0,6,67,255,2,253,0,0,0,0,0.345,
0,1,5,0,1,43,0,0,0,0,10,1,80,8,1,2,0,18,1,17,0,0,0,0,0,
0,1,12,0,1,31,0,0,0,0,4,1,75,8,0,0,0,0,0,0,0,0,0,0,0,
2,2,14,1,2,45,0,0,0,0,19,5,85,7,0,2,6,40,0,40,0,0,0,0,0.222,
3,4,19,0,4,167,0,0,0,0,27,6,0,2,0,4,9,98,0,98,0,0,0,0,0.142,
9,6,40,0,13,512,0,0,0,0,89,8,39,33,0,5,17,172,0,172,0,0,0,0,0.163,
2,1,3,1,3,108,0,0,0,1,27,5,0,2,0,7,3,93,1,92,0,0,0,1,0.061,
0,2,8,0,4,423,0,0,0,0,41,7,88,51,0,4,16,145,19,126,0,0,0,0,0.173,
